latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
21.476273,39.16241,7.0,10800,Asia/Riyadh,GMT+3

time,temperature_2m (°C),relative_humidity_2m (%),shortwave_radiation (W/m²),direct_normal_irradiance (W/m²),diffuse_radiation (W/m²),wind_speed_10m (m/s)
2024-07-05T14:00,39.0,25,909.0,711.0,222.0,6.30
2024-07-05T15:00,38.5,22,806.0,676.9,211.0,6.97
2024-07-05T16:00,38.0,22,647.0,616.3,190.0,6.94
2024-07-05T17:00,36.7,28,449.0,513.2,160.0,6.44
2024-07-05T18:00,35.0,38,237.0,342.8,115.0,5.73
2024-07-05T19:00,33.2,52,64.0,123.8,46.0,5.19
2024-07-05T20:00,32.3,60,0.0,0.0,0.0,3.94
2024-07-05T21:00,32.3,55,0.0,0.0,0.0,3.52
2024-07-05T22:00,32.1,48,0.0,0.0,0.0,2.47
2024-07-05T23:00,31.0,42,0.0,0.0,0.0,1.84
2024-07-06T00:00,31.5,36,0.0,0.0,0.0,1.30
2024-07-06T01:00,29.3,36,0.0,0.0,0.0,1.77
2024-07-06T02:00,30.3,34,0.0,0.0,0.0,1.20
2024-07-06T03:00,27.9,46,0.0,0.0,0.0,1.81
2024-07-06T04:00,27.8,69,0.0,0.0,0.0,2.45
2024-07-06T05:00,27.1,69,0.0,0.0,0.0,2.47
2024-07-06T06:00,26.6,59,1.0,0.0,1.0,2.34
2024-07-06T07:00,29.1,42,72.0,131.4,52.0,2.16
2024-07-06T08:00,31.7,36,247.0,341.5,121.0,1.06
2024-07-06T09:00,33.2,45,458.0,513.2,163.0,1.53
2024-07-06T10:00,35.2,38,656.0,616.4,193.0,2.47
2024-07-06T11:00,37.0,28,815.0,679.5,213.0,3.40
2024-07-06T12:00,36.5,36,915.0,710.4,226.0,5.47
2024-07-06T13:00,36.0,43,944.0,716.9,229.0,6.36
2024-07-06T14:00,36.6,36,900.0,696.4,227.0,5.44
2024-07-06T15:00,36.7,34,800.0,665.3,215.0,6.44
2024-07-06T16:00,35.7,43,643.0,609.3,191.0,6.46
2024-07-06T17:00,35.2,44,445.0,505.9,160.0,5.42
2024-07-06T18:00,35.0,41,235.0,337.0,115.0,4.90
2024-07-06T19:00,34.9,42,63.0,116.9,46.0,4.93
2024-07-06T20:00,34.7,41,0.0,0.0,0.0,4.20
2024-07-06T21:00,34.2,38,0.0,0.0,0.0,3.30
2024-07-06T22:00,32.5,43,0.0,0.0,0.0,1.92
2024-07-06T23:00,32.0,49,0.0,0.0,0.0,1.06
2024-07-07T00:00,30.2,66,0.0,0.0,0.0,2.56
2024-07-07T01:00,29.7,79,0.0,0.0,0.0,3.05
2024-07-07T02:00,29.2,84,0.0,0.0,0.0,3.01
2024-07-07T03:00,28.6,87,0.0,0.0,0.0,2.73
2024-07-07T04:00,29.2,85,0.0,0.0,0.0,2.87
2024-07-07T05:00,28.3,90,0.0,0.0,0.0,2.26
2024-07-07T06:00,28.1,91,1.0,0.0,1.0,2.12
2024-07-07T07:00,30.6,83,69.0,125.3,50.0,2.28
2024-07-07T08:00,32.2,72,240.0,334.3,117.0,2.91
2024-07-07T09:00,33.9,61,446.0,496.5,161.0,3.58
2024-07-07T10:00,35.6,49,644.0,607.5,188.0,3.26
2024-07-07T11:00,36.2,46,793.0,658.4,210.0,4.40
2024-07-07T12:00,35.2,54,889.0,687.8,222.0,5.59
2024-07-07T13:00,35.9,48,919.0,694.8,226.0,4.30
2024-07-07T14:00,36.4,44,889.0,690.0,222.0,3.71
2024-07-07T15:00,36.8,39,789.0,659.4,209.0,3.28
2024-07-07T16:00,36.5,46,631.0,597.0,188.0,4.61
2024-07-07T17:00,35.6,46,436.0,491.5,159.0,4.24
2024-07-07T18:00,34.3,54,229.0,322.8,114.0,3.28
2024-07-07T19:00,33.6,57,61.0,110.0,45.0,2.85
2024-07-07T20:00,33.1,60,0.0,0.0,0.0,2.64
2024-07-07T21:00,32.5,69,0.0,0.0,0.0,1.36
2024-07-07T22:00,32.0,75,0.0,0.0,0.0,0.95
2024-07-07T23:00,31.3,81,0.0,0.0,0.0,0.51
2024-07-08T00:00,30.9,82,0.0,0.0,0.0,1.89
2024-07-08T01:00,30.6,78,0.0,0.0,0.0,2.59
2024-07-08T02:00,30.1,77,0.0,0.0,0.0,2.34
2024-07-08T03:00,29.7,76,0.0,0.0,0.0,2.61
2024-07-08T04:00,30.7,63,0.0,0.0,0.0,2.02
2024-07-08T05:00,30.4,61,0.0,0.0,0.0,1.91
2024-07-08T06:00,30.5,64,1.0,0.0,1.0,3.01
2024-07-08T07:00,31.4,59,67.0,112.5,50.0,3.35
2024-07-08T08:00,33.4,48,235.0,327.1,115.0,2.90
2024-07-08T09:00,35.7,43,436.0,485.0,158.0,2.60
2024-07-08T10:00,36.6,47,624.0,582.7,187.0,3.47
2024-07-08T11:00,36.5,53,772.0,636.0,209.0,4.33
2024-07-08T12:00,35.7,59,867.0,667.3,220.0,5.48
2024-07-08T13:00,35.9,57,866.0,633.6,234.0,5.90
2024-07-08T14:00,35.6,54,793.0,562.7,249.0,5.63
2024-07-08T15:00,36.4,44,738.0,575.1,232.0,5.87
2024-07-08T16:00,37.4,35,623.0,582.0,191.0,5.55
2024-07-08T17:00,36.4,39,424.0,455.9,167.0,5.32
2024-07-08T18:00,35.8,41,228.0,322.8,113.0,4.08
2024-07-08T19:00,35.4,46,59.0,103.1,44.0,3.14
2024-07-08T20:00,34.3,55,0.0,0.0,0.0,2.83
2024-07-08T21:00,33.7,56,0.0,0.0,0.0,2.56
2024-07-08T22:00,33.4,52,0.0,0.0,0.0,2.37
2024-07-08T23:00,32.8,55,0.0,0.0,0.0,3.05
2024-07-09T00:00,31.5,73,0.0,0.0,0.0,4.53
2024-07-09T01:00,31.0,77,0.0,0.0,0.0,4.06
2024-07-09T02:00,30.4,81,0.0,0.0,0.0,3.62
2024-07-09T03:00,29.8,83,0.0,0.0,0.0,3.38
2024-07-09T04:00,30.0,81,0.0,0.0,0.0,3.26
2024-07-09T05:00,29.6,80,0.0,0.0,0.0,3.31
2024-07-09T06:00,29.2,76,1.0,0.0,1.0,3.04
2024-07-09T07:00,30.2,72,67.0,126.2,48.0,3.20
2024-07-09T08:00,31.9,67,239.0,336.2,116.0,4.49
2024-07-09T09:00,34.2,53,443.0,489.1,163.0,5.16
2024-07-09T10:00,36.9,39,639.0,597.8,191.0,5.07
2024-07-09T11:00,38.5,36,796.0,663.4,209.0,5.92
2024-07-09T12:00,38.8,38,894.0,694.2,221.0,6.86
2024-07-09T13:00,38.7,39,920.0,684.8,237.0,6.95
2024-07-09T14:00,38.4,38,887.0,679.5,230.0,6.78
2024-07-09T15:00,37.9,39,792.0,662.5,209.0,7.00
2024-07-09T16:00,38.3,39,631.0,596.6,188.0,6.55
2024-07-09T17:00,37.8,38,435.0,489.5,159.0,5.52
2024-07-09T18:00,37.1,43,230.0,328.4,113.0,4.83
2024-07-09T19:00,35.6,47,61.0,116.8,44.0,5.89
2024-07-09T20:00,34.5,51,0.0,0.0,0.0,5.44
2024-07-09T21:00,35.3,38,0.0,0.0,0.0,4.60
2024-07-09T22:00,34.7,38,0.0,0.0,0.0,5.41
2024-07-09T23:00,33.5,46,0.0,0.0,0.0,5.02
2024-07-10T00:00,33.0,45,0.0,0.0,0.0,4.70
2024-07-10T01:00,32.6,41,0.0,0.0,0.0,4.60
2024-07-10T02:00,32.2,43,0.0,0.0,0.0,4.79
2024-07-10T03:00,31.7,45,0.0,0.0,0.0,4.65
2024-07-10T04:00,31.9,45,0.0,0.0,0.0,4.31
2024-07-10T05:00,31.5,43,0.0,0.0,0.0,4.30
2024-07-10T06:00,31.1,46,1.0,0.0,1.0,4.12
2024-07-10T07:00,31.9,45,67.0,126.7,48.0,4.13
2024-07-10T08:00,33.6,42,239.0,337.1,116.0,4.44
2024-07-10T09:00,35.4,40,445.0,500.3,159.0,5.04
2024-07-10T10:00,37.1,38,639.0,599.5,190.0,5.50
2024-07-10T11:00,38.3,35,792.0,658.0,210.0,6.36
2024-07-10T12:00,38.3,40,890.0,691.2,220.0,7.86
2024-07-10T13:00,37.9,40,924.0,700.8,225.0,8.54
2024-07-10T14:00,37.4,42,888.0,686.6,224.0,8.87
2024-07-10T15:00,36.9,44,762.0,581.7,250.0,8.44
2024-07-10T16:00,37.6,40,631.0,592.5,191.0,7.36
2024-07-10T17:00,37.3,40,437.0,493.0,159.0,7.62
2024-07-10T18:00,36.8,39,231.0,328.5,114.0,6.71
2024-07-10T19:00,35.5,44,61.0,110.0,45.0,5.37
2024-07-10T20:00,35.9,35,0.0,0.0,0.0,5.36
2024-07-10T21:00,35.8,28,0.0,0.0,0.0,4.30
2024-07-10T22:00,34.9,29,0.0,0.0,0.0,3.93
2024-07-10T23:00,34.3,33,0.0,0.0,0.0,3.96
2024-07-11T00:00,34.1,32,0.0,0.0,0.0,2.61
2024-07-11T01:00,32.9,35,0.0,0.0,0.0,2.69
2024-07-11T02:00,32.7,42,0.0,0.0,0.0,2.92
2024-07-11T03:00,31.9,55,0.0,0.0,0.0,5.10
2024-07-11T04:00,31.9,70,0.0,0.0,0.0,5.87
2024-07-11T05:00,31.6,70,0.0,0.0,0.0,4.62
2024-07-11T06:00,31.0,73,1.0,0.0,1.0,4.14
2024-07-11T07:00,31.8,70,66.0,120.4,48.0,3.79
2024-07-11T08:00,33.6,59,237.0,335.3,115.0,5.16
2024-07-11T09:00,35.4,48,436.0,476.4,164.0,6.44
2024-07-11T10:00,36.8,43,629.0,579.9,195.0,7.07
2024-07-11T11:00,37.1,44,785.0,648.0,212.0,8.08
2024-07-11T12:00,36.7,47,884.0,679.9,225.0,8.99
2024-07-11T13:00,36.6,49,917.0,689.7,229.0,9.37
2024-07-11T14:00,36.6,49,868.0,643.1,246.0,9.90
2024-07-11T15:00,36.6,49,721.0,480.5,298.0,9.69
2024-07-11T16:00,36.5,48,619.0,549.3,211.0,9.71
2024-07-11T17:00,36.2,46,438.0,498.3,157.0,9.82
2024-07-11T18:00,35.5,45,230.0,317.4,117.0,9.50
2024-07-11T19:00,34.7,49,60.0,89.5,47.0,8.49
2024-07-11T20:00,34.2,51,0.0,0.0,0.0,7.79
2024-07-11T21:00,34.2,47,0.0,0.0,0.0,7.09
2024-07-11T22:00,34.2,44,0.0,0.0,0.0,6.52
2024-07-11T23:00,34.0,43,0.0,0.0,0.0,5.62
2024-07-12T00:00,33.8,43,0.0,0.0,0.0,5.62
2024-07-12T01:00,33.5,44,0.0,0.0,0.0,6.15
2024-07-12T02:00,33.2,47,0.0,0.0,0.0,6.48
2024-07-12T03:00,33.0,50,0.0,0.0,0.0,5.90
2024-07-12T04:00,33.2,48,0.0,0.0,0.0,5.81
2024-07-12T05:00,33.5,50,0.0,0.0,0.0,7.56
2024-07-12T06:00,33.8,50,0.0,0.0,0.0,8.57
2024-07-12T07:00,33.8,50,14.0,0.0,14.0,9.68
2024-07-12T08:00,34.4,48,84.0,33.1,72.0,4.41
2024-07-12T09:00,35.6,42,208.0,94.7,154.0,4.78
2024-07-12T10:00,37.2,39,535.0,351.7,272.0,6.74
2024-07-12T11:00,37.6,40,788.0,657.3,207.0,8.88
2024-07-12T12:00,36.9,43,866.0,643.9,242.0,9.57
2024-07-12T13:00,36.6,43,731.0,322.8,409.0,9.09
2024-07-12T14:00,36.7,43,693.0,294.7,408.0,9.32
2024-07-12T15:00,36.4,46,721.0,491.8,288.0,9.83
2024-07-12T16:00,36.0,47,617.0,556.0,204.0,10.68
2024-07-12T17:00,35.9,46,425.0,450.5,171.0,9.97
2024-07-12T18:00,35.2,48,217.0,267.0,122.0,8.91
2024-07-12T19:00,34.3,50,60.0,110.2,44.0,7.83
2024-07-12T20:00,33.8,52,0.0,0.0,0.0,7.15
2024-07-12T21:00,33.5,53,0.0,0.0,0.0,6.72
2024-07-12T22:00,33.3,53,0.0,0.0,0.0,6.41
2024-07-12T23:00,33.1,53,0.0,0.0,0.0,6.14
2024-07-13T00:00,32.8,53,0.0,0.0,0.0,6.23
2024-07-13T01:00,32.8,51,0.0,0.0,0.0,5.45
2024-07-13T02:00,32.0,53,0.0,0.0,0.0,3.41
2024-07-13T03:00,31.1,60,0.0,0.0,0.0,3.18
2024-07-13T04:00,31.5,64,0.0,0.0,0.0,3.23
2024-07-13T05:00,30.8,69,0.0,0.0,0.0,1.39
2024-07-13T06:00,30.5,74,0.0,0.0,0.0,2.87
2024-07-13T07:00,32.3,71,63.0,107.8,47.0,4.14
2024-07-13T08:00,33.9,60,228.0,306.7,117.0,5.10
2024-07-13T09:00,34.8,57,429.0,463.7,165.0,6.73
2024-07-13T10:00,35.4,53,627.0,586.1,189.0,7.23
2024-07-13T11:00,36.0,51,778.0,641.7,211.0,5.28
2024-07-13T12:00,36.3,50,877.0,680.1,218.0,5.25
2024-07-13T13:00,36.7,48,909.0,688.7,222.0,5.57
2024-07-13T14:00,36.6,48,876.0,679.2,219.0,6.24
2024-07-13T15:00,36.7,48,777.0,646.3,208.0,6.64
2024-07-13T16:00,36.7,47,626.0,591.0,187.0,7.00
2024-07-13T17:00,36.5,47,432.0,487.8,157.0,6.76
2024-07-13T18:00,36.1,47,228.0,326.3,112.0,6.07
2024-07-13T19:00,34.7,55,60.0,110.3,44.0,6.20
2024-07-13T20:00,34.0,59,0.0,0.0,0.0,5.90
2024-07-13T21:00,33.7,60,0.0,0.0,0.0,5.86
2024-07-13T22:00,33.5,58,0.0,0.0,0.0,5.72
2024-07-13T23:00,33.4,56,0.0,0.0,0.0,5.89
2024-07-14T00:00,33.4,51,0.0,0.0,0.0,5.76
2024-07-14T01:00,33.6,47,0.0,0.0,0.0,5.31
2024-07-14T02:00,33.7,44,0.0,0.0,0.0,5.30
2024-07-14T03:00,33.8,46,0.0,0.0,0.0,5.34
2024-07-14T04:00,32.1,58,0.0,0.0,0.0,2.96
2024-07-14T05:00,31.4,59,0.0,0.0,0.0,2.77
2024-07-14T06:00,30.8,59,0.0,0.0,0.0,1.90
2024-07-14T07:00,32.9,51,63.0,115.0,46.0,0.36
2024-07-14T08:00,34.6,48,233.0,324.2,116.0,2.40
2024-07-14T09:00,36.0,45,437.0,485.4,161.0,4.22
2024-07-14T10:00,36.8,45,632.0,589.2,192.0,5.87
2024-07-14T11:00,37.1,46,785.0,646.4,214.0,7.48
2024-07-14T12:00,37.3,45,885.0,685.3,221.0,8.56
2024-07-14T13:00,37.5,45,919.0,696.7,224.0,9.51
2024-07-14T14:00,37.5,44,885.0,687.4,220.0,10.15
2024-07-14T15:00,37.2,44,788.0,661.0,206.0,10.40
2024-07-14T16:00,36.2,48,616.0,568.1,194.0,10.61
2024-07-14T17:00,35.6,49,431.0,479.0,161.0,10.27
2024-07-14T18:00,35.1,49,227.0,315.3,115.0,9.27
2024-07-14T19:00,34.4,48,60.0,110.5,44.0,8.10
2024-07-14T20:00,33.9,49,0.0,0.0,0.0,6.99
2024-07-14T21:00,33.9,45,0.0,0.0,0.0,4.90
2024-07-14T22:00,33.8,43,0.0,0.0,0.0,4.15
2024-07-14T23:00,33.5,41,0.0,0.0,0.0,3.72
2024-07-15T00:00,32.8,41,0.0,0.0,0.0,3.16
2024-07-15T01:00,31.9,45,0.0,0.0,0.0,3.05
2024-07-15T02:00,31.2,56,0.0,0.0,0.0,3.32
2024-07-15T03:00,30.8,65,0.0,0.0,0.0,3.58
2024-07-15T04:00,31.7,65,0.0,0.0,0.0,4.00
2024-07-15T05:00,31.2,69,0.0,0.0,0.0,4.03
2024-07-15T06:00,30.9,70,0.0,0.0,0.0,4.39
2024-07-15T07:00,31.9,66,63.0,115.4,46.0,4.33
2024-07-15T08:00,33.6,56,232.0,327.9,114.0,4.78
2024-07-15T09:00,35.2,46,438.0,491.3,159.0,5.55
2024-07-15T10:00,36.4,41,631.0,590.9,190.0,6.30
2024-07-15T11:00,37.0,38,785.0,647.8,213.0,6.79
2024-07-15T12:00,37.3,38,886.0,684.4,223.0,7.23
2024-07-15T13:00,37.1,38,919.0,688.7,232.0,7.82
2024-07-15T14:00,37.1,38,886.0,686.3,222.0,7.72
2024-07-15T15:00,37.1,36,788.0,658.7,208.0,7.21
2024-07-15T16:00,36.8,41,631.0,597.8,187.0,6.86
2024-07-15T17:00,36.5,40,437.0,496.9,157.0,6.41
2024-07-15T18:00,36.3,41,231.0,332.6,113.0,6.04
2024-07-15T19:00,34.8,49,61.0,110.6,45.0,5.63
2024-07-15T20:00,34.3,46,0.0,0.0,0.0,5.03
2024-07-15T21:00,33.4,46,0.0,0.0,0.0,3.72
2024-07-15T22:00,33.0,42,0.0,0.0,0.0,3.14
2024-07-15T23:00,32.1,41,0.0,0.0,0.0,2.81
2024-07-16T00:00,31.0,47,0.0,0.0,0.0,2.75
2024-07-16T01:00,30.1,56,0.0,0.0,0.0,2.82
2024-07-16T02:00,29.2,70,0.0,0.0,0.0,3.12
2024-07-16T03:00,28.7,76,0.0,0.0,0.0,3.31
2024-07-16T04:00,29.5,80,0.0,0.0,0.0,3.64
2024-07-16T05:00,29.1,85,0.0,0.0,0.0,3.08
2024-07-16T06:00,28.7,89,0.0,0.0,0.0,2.84
2024-07-16T07:00,30.1,83,63.0,115.9,46.0,2.42
2024-07-16T08:00,31.6,73,233.0,331.7,114.0,2.61
2024-07-16T09:00,33.4,58,440.0,497.3,158.0,3.18
2024-07-16T10:00,35.5,42,635.0,598.0,189.0,4.24
2024-07-16T11:00,36.6,36,792.0,661.6,208.0,5.23
2024-07-16T12:00,37.0,34,891.0,694.8,218.0,6.00
2024-07-16T13:00,36.9,34,926.0,705.8,222.0,6.60
2024-07-16T14:00,36.8,34,891.0,695.6,218.0,7.11
2024-07-16T15:00,36.4,35,791.0,664.3,206.0,7.12
2024-07-16T16:00,35.9,42,636.0,604.5,187.0,6.26
2024-07-16T17:00,35.4,42,440.0,500.7,158.0,5.39
2024-07-16T18:00,34.7,46,231.0,333.0,113.0,4.66
2024-07-16T19:00,34.5,40,61.0,110.8,45.0,3.92
2024-07-16T20:00,33.3,52,0.0,0.0,0.0,3.64
2024-07-16T21:00,32.4,57,0.0,0.0,0.0,3.09
2024-07-16T22:00,32.1,55,0.0,0.0,0.0,2.45
2024-07-16T23:00,31.4,53,0.0,0.0,0.0,2.25
2024-07-17T00:00,30.5,54,0.0,0.0,0.0,2.65
2024-07-17T01:00,29.2,56,0.0,0.0,0.0,2.32
2024-07-17T02:00,28.1,59,0.0,0.0,0.0,2.10
2024-07-17T03:00,27.7,61,0.0,0.0,0.0,2.61
2024-07-17T04:00,28.8,73,0.0,0.0,0.0,3.20
2024-07-17T05:00,28.3,78,0.0,0.0,0.0,3.24
2024-07-17T06:00,27.8,79,0.0,0.0,0.0,3.42
2024-07-17T07:00,29.0,70,63.0,116.3,46.0,3.59
2024-07-17T08:00,31.3,58,235.0,335.5,115.0,3.79
2024-07-17T09:00,34.2,40,445.0,503.3,160.0,4.10
2024-07-17T10:00,36.2,30,640.0,597.1,195.0,3.94
2024-07-17T11:00,37.0,31,788.0,635.7,227.0,4.60
2024-07-17T12:00,36.9,35,846.0,545.2,318.0,5.41
2024-07-17T13:00,37.1,33,899.0,617.5,283.0,5.98
2024-07-17T14:00,37.5,28,887.0,665.6,243.0,6.09
2024-07-17T15:00,37.0,30,714.0,455.4,313.0,6.26
2024-07-17T16:00,36.8,32,596.0,459.2,255.0,6.44
2024-07-17T17:00,35.6,40,410.0,369.5,202.0,6.38
2024-07-17T18:00,34.5,46,233.0,325.0,118.0,5.66
2024-07-17T19:00,33.4,52,59.0,90.2,46.0,4.74
2024-07-17T20:00,32.4,62,0.0,0.0,0.0,3.72
2024-07-17T21:00,31.9,62,0.0,0.0,0.0,3.89
2024-07-17T22:00,31.5,61,0.0,0.0,0.0,3.22
2024-07-17T23:00,30.6,64,0.0,0.0,0.0,3.49
2024-07-18T00:00,29.8,67,0.0,0.0,0.0,3.57
2024-07-18T01:00,29.2,69,0.0,0.0,0.0,3.73
2024-07-18T02:00,28.6,75,0.0,0.0,0.0,4.16
2024-07-18T03:00,28.1,84,0.0,0.0,0.0,3.42
2024-07-18T04:00,28.6,87,0.0,0.0,0.0,2.21
2024-07-18T05:00,28.1,87,0.0,0.0,0.0,2.25
2024-07-18T06:00,27.7,86,0.0,0.0,0.0,2.36
2024-07-18T07:00,29.0,78,61.0,109.9,45.0,2.22
2024-07-18T08:00,30.8,71,229.0,319.6,115.0,2.15
2024-07-18T09:00,32.7,61,433.0,472.2,166.0,3.05
2024-07-18T10:00,34.0,55,631.0,588.1,193.0,4.22
2024-07-18T11:00,34.1,58,790.0,657.5,210.0,5.18
2024-07-18T12:00,34.8,52,890.0,688.8,223.0,5.85
2024-07-18T13:00,35.3,50,922.0,692.8,231.0,6.55
2024-07-18T14:00,35.6,49,882.0,663.5,240.0,6.58
2024-07-18T15:00,35.6,50,788.0,645.0,220.0,7.05
2024-07-18T16:00,35.5,45,628.0,569.7,205.0,6.55
2024-07-18T17:00,34.7,50,427.0,447.9,175.0,5.82
2024-07-18T18:00,33.6,58,204.0,200.9,133.0,5.52
2024-07-18T19:00,33.2,56,60.0,111.2,44.0,4.74
2024-07-18T20:00,32.9,59,0.0,0.0,0.0,4.06
2024-07-18T21:00,32.9,53,0.0,0.0,0.0,4.03
2024-07-18T22:00,32.6,51,0.0,0.0,0.0,4.10
2024-07-18T23:00,31.8,50,0.0,0.0,0.0,3.75
2024-07-19T00:00,30.9,55,0.0,0.0,0.0,3.23
2024-07-19T01:00,30.2,65,0.0,0.0,0.0,3.97
2024-07-19T02:00,29.6,75,0.0,0.0,0.0,3.61
2024-07-19T03:00,29.0,81,0.0,0.0,0.0,2.97
2024-07-19T04:00,30.1,81,0.0,0.0,0.0,3.27
2024-07-19T05:00,30.1,82,0.0,0.0,0.0,2.06
2024-07-19T06:00,29.2,87,0.0,0.0,0.0,1.55
2024-07-19T07:00,30.4,82,50.0,41.4,44.0,1.36
2024-07-19T08:00,31.8,76,220.0,267.2,125.0,2.20
2024-07-19T09:00,33.5,64,425.0,444.5,174.0,3.36
2024-07-19T10:00,34.7,56,627.0,579.2,196.0,4.62
2024-07-19T11:00,35.1,55,782.0,644.1,214.0,5.81
2024-07-19T12:00,35.4,53,880.0,674.5,227.0,5.89
2024-07-19T13:00,35.8,48,841.0,506.3,336.0,5.10
2024-07-19T14:00,35.7,46,634.0,234.6,407.0,4.39
2024-07-19T15:00,35.8,47,687.0,403.2,332.0,5.00
2024-07-19T16:00,35.3,52,540.0,354.3,277.0,5.82
2024-07-19T17:00,34.5,57,390.0,330.8,204.0,5.92
2024-07-19T18:00,34.2,55,224.0,303.3,117.0,4.79
2024-07-19T19:00,33.4,58,57.0,90.6,44.0,3.08
2024-07-19T20:00,32.8,62,0.0,0.0,0.0,2.97
2024-07-19T21:00,32.1,67,0.0,0.0,0.0,1.70
2024-07-19T22:00,31.5,69,0.0,0.0,0.0,2.16
2024-07-19T23:00,30.9,70,0.0,0.0,0.0,2.52
2024-07-20T00:00,30.1,74,0.0,0.0,0.0,2.31
2024-07-20T01:00,29.2,78,0.0,0.0,0.0,2.25
2024-07-20T02:00,28.7,78,0.0,0.0,0.0,1.40
2024-07-20T03:00,29.9,72,0.0,0.0,0.0,0.61
2024-07-20T04:00,29.7,80,0.0,0.0,0.0,1.14
2024-07-20T05:00,29.2,86,0.0,0.0,0.0,1.50
2024-07-20T06:00,29.1,89,0.0,0.0,0.0,1.60
2024-07-20T07:00,30.7,84,58.0,96.9,44.0,1.61
2024-07-20T08:00,32.3,74,226.0,315.9,114.0,2.24
2024-07-20T09:00,33.7,63,424.0,450.4,170.0,2.82
2024-07-20T10:00,35.2,52,628.0,587.6,191.0,3.80
2024-07-20T11:00,36.3,46,786.0,654.6,209.0,4.34
2024-07-20T12:00,37.0,40,888.0,689.0,221.0,5.16
2024-07-20T13:00,37.1,39,923.0,700.8,224.0,5.80
2024-07-20T14:00,37.3,37,888.0,690.5,220.0,6.31
2024-07-20T15:00,37.1,39,788.0,657.7,209.0,6.33
2024-07-20T16:00,37.0,38,565.0,425.8,249.0,6.33
2024-07-20T17:00,36.4,39,430.0,469.9,166.0,6.16
2024-07-20T18:00,35.3,45,226.0,318.1,114.0,5.46
2024-07-20T19:00,34.1,53,57.0,90.8,44.0,4.44
2024-07-20T20:00,33.7,54,0.0,0.0,0.0,3.62
2024-07-20T21:00,33.7,48,0.0,0.0,0.0,2.94
2024-07-20T22:00,33.3,43,0.0,0.0,0.0,2.62
2024-07-20T23:00,32.9,41,0.0,0.0,0.0,2.90
2024-07-21T00:00,32.4,40,0.0,0.0,0.0,3.21
2024-07-21T01:00,32.2,43,0.0,0.0,0.0,3.44
2024-07-21T02:00,31.5,48,0.0,0.0,0.0,3.55
2024-07-21T03:00,30.9,51,0.0,0.0,0.0,3.34
2024-07-21T04:00,30.2,57,0.0,0.0,0.0,3.30
2024-07-21T05:00,29.3,67,0.0,0.0,0.0,2.51
2024-07-21T06:00,28.6,69,0.0,0.0,0.0,2.31
2024-07-21T07:00,30.5,62,56.0,69.5,46.0,2.31
2024-07-21T08:00,32.2,58,187.0,161.3,130.0,2.31
2024-07-21T09:00,33.8,52,332.0,269.9,180.0,3.14
2024-07-21T10:00,35.3,46,540.0,370.1,265.0,3.67
2024-07-21T11:00,36.0,44,789.0,657.1,210.0,4.36
2024-07-21T12:00,36.6,41,890.0,689.1,223.0,5.15
2024-07-21T13:00,37.0,39,924.0,699.9,226.0,5.71
2024-07-21T14:00,37.3,37,890.0,689.5,223.0,5.76
2024-07-21T15:00,37.2,38,791.0,662.3,208.0,6.04
2024-07-21T16:00,37.0,41,632.0,598.6,188.0,6.91
2024-07-21T17:00,36.2,46,435.0,495.2,157.0,6.39
2024-07-21T18:00,35.3,49,227.0,324.4,113.0,5.47
2024-07-21T19:00,34.2,53,58.0,105.1,43.0,4.50
2024-07-21T20:00,33.1,60,0.0,0.0,0.0,3.26
2024-07-21T21:00,32.9,58,0.0,0.0,0.0,3.01
2024-07-21T22:00,32.7,50,0.0,0.0,0.0,2.73
2024-07-21T23:00,31.7,47,0.0,0.0,0.0,2.16
2024-07-22T00:00,31.0,44,0.0,0.0,0.0,2.47
2024-07-22T01:00,30.1,44,0.0,0.0,0.0,2.28
2024-07-22T02:00,30.0,47,0.0,0.0,0.0,2.42
2024-07-22T03:00,29.5,52,0.0,0.0,0.0,2.61
2024-07-22T04:00,30.7,70,0.0,0.0,0.0,3.16
2024-07-22T05:00,30.8,69,0.0,0.0,0.0,3.49
2024-07-22T06:00,30.3,71,0.0,0.0,0.0,4.14
2024-07-22T07:00,31.1,69,53.0,69.8,43.0,4.22
2024-07-22T08:00,33.0,58,225.0,306.5,117.0,4.73
2024-07-22T09:00,35.5,40,436.0,494.4,158.0,5.87
2024-07-22T10:00,37.5,30,633.0,596.5,190.0,6.56
2024-07-22T11:00,38.6,27,792.0,661.8,209.0,6.77
2024-07-22T12:00,38.7,28,895.0,696.5,221.0,6.86
2024-07-22T13:00,38.1,33,931.0,708.0,225.0,7.00
2024-07-22T14:00,37.7,33,896.0,697.8,221.0,7.39
2024-07-22T15:00,37.4,32,794.0,665.8,208.0,6.27
2024-07-22T16:00,37.5,31,636.0,602.8,189.0,6.46
2024-07-22T17:00,36.5,35,435.0,488.5,161.0,5.64
2024-07-22T18:00,35.3,44,227.0,325.2,113.0,4.48
2024-07-22T19:00,34.2,48,57.0,105.4,42.0,3.58
2024-07-22T20:00,33.4,52,0.0,0.0,0.0,2.28
2024-07-22T21:00,32.8,54,0.0,0.0,0.0,1.66
2024-07-22T22:00,31.6,61,0.0,0.0,0.0,1.20
2024-07-22T23:00,30.9,66,0.0,0.0,0.0,1.56
2024-07-23T00:00,30.4,74,0.0,0.0,0.0,2.38
